# Appended automatically by .githooks/sgs-gates.sh — do not hand-edit entries.
# Audit log for SGS_VISUAL_GATE_SKIP bypasses of the visual-diff commit gate.
# Format: timestamp | block-name | MANUAL SKIP | reason
2026-08-15 23:29:03 | trust-bar | MANUAL SKIP | block.json-only change proven metadata-only via check-blockjson-metadata-only.py (exit 0) -- gate's block-level detection is picking up a concurrent session's unstaged edit.js/render.php changes in the same block directory, not anything in this commit's staged diff
2026-08-24 15:49:03 | testimonial-slider | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:49:03 | trust-bar | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:49:04 | trustpilot-reviews | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 18:27:47 | button | MANUAL SKIP | Removed dead native spacing support controls registered but never functional; custom ResponsiveBoxControl handles all spacing; render.php output identical before/after.
2026-08-24 18:32:07 | button | MANUAL SKIP | Revert of fe8562cab, restoring supports.spacing to the state that was live and shipped before today. Non-visual on the frontend: re-registers an editor control, changes no rendered output. Reverted because the removal's stated mechanism was wrong (native supports need no edit.js wiring) and it left sgs/button the only block of 30+ writing style.spacing without the support that registers it - the D338/D683 silent-data-loss class.
2026-08-25 03:21:05 | container | MANUAL SKIP | Pure :not() narrowing of the child-lift selector by one class, .sgs-particles__canvas, which has ZERO occurrences at HEAD (git grep confirms) and is introduced by this same commit. No pre-existing element can match it, so container rendering is byte-identical for all existing content; an after-capture would diff identical output. The deploy needed for a real capture is blocked by another track's uncommitted src/blocks/hero/render.php, not by this change.
2026-08-25 10:47:26 | hero | MANUAL SKIP | after-capture needs a deploy and the deploy needs a committed tree; retired by reports/visual-diff/{hero,testimonial-slider}-2026-08-25.md written from live captures immediately post-deploy (same pattern as container-2026-08-25.md / 04f487c39)
2026-08-25 10:47:27 | testimonial-slider | MANUAL SKIP | after-capture needs a deploy and the deploy needs a committed tree; retired by reports/visual-diff/{hero,testimonial-slider}-2026-08-25.md written from live captures immediately post-deploy (same pattern as container-2026-08-25.md / 04f487c39)
2026-08-25 17:41:54 | container | MANUAL SKIP | after-capture requires a deploy and the deploy requires a committed tree; retired by reports/visual-diff/*-2026-08-25.md written from live captures immediately post-deploy (same pattern as container-2026-08-25.md / 04f487c39). Hero carries a falsifiable prediction: media cell 392px -> ~736.5px.
2026-08-25 17:41:55 | hero | MANUAL SKIP | after-capture requires a deploy and the deploy requires a committed tree; retired by reports/visual-diff/*-2026-08-25.md written from live captures immediately post-deploy (same pattern as container-2026-08-25.md / 04f487c39). Hero carries a falsifiable prediction: media cell 392px -> ~736.5px.
2026-08-25 17:41:56 | icon | MANUAL SKIP | after-capture requires a deploy and the deploy requires a committed tree; retired by reports/visual-diff/*-2026-08-25.md written from live captures immediately post-deploy (same pattern as container-2026-08-25.md / 04f487c39). Hero carries a falsifiable prediction: media cell 392px -> ~736.5px.
2026-08-25 17:41:57 | info-box | MANUAL SKIP | after-capture requires a deploy and the deploy requires a committed tree; retired by reports/visual-diff/*-2026-08-25.md written from live captures immediately post-deploy (same pattern as container-2026-08-25.md / 04f487c39). Hero carries a falsifiable prediction: media cell 392px -> ~736.5px.
2026-08-25 17:41:58 | product-card | MANUAL SKIP | after-capture requires a deploy and the deploy requires a committed tree; retired by reports/visual-diff/*-2026-08-25.md written from live captures immediately post-deploy (same pattern as container-2026-08-25.md / 04f487c39). Hero carries a falsifiable prediction: media cell 392px -> ~736.5px.
2026-08-25 17:41:59 | testimonial | MANUAL SKIP | after-capture requires a deploy and the deploy requires a committed tree; retired by reports/visual-diff/*-2026-08-25.md written from live captures immediately post-deploy (same pattern as container-2026-08-25.md / 04f487c39). Hero carries a falsifiable prediction: media cell 392px -> ~736.5px.
2026-08-25 17:42:51 | container | MANUAL SKIP | after-capture requires deploy; retired post-deploy by reports/visual-diff/*-2026-08-25.md
2026-08-25 17:42:51 | hero | MANUAL SKIP | after-capture requires deploy; retired post-deploy by reports/visual-diff/*-2026-08-25.md
2026-08-25 17:42:52 | icon | MANUAL SKIP | after-capture requires deploy; retired post-deploy by reports/visual-diff/*-2026-08-25.md
2026-08-25 17:42:53 | info-box | MANUAL SKIP | after-capture requires deploy; retired post-deploy by reports/visual-diff/*-2026-08-25.md
2026-08-25 17:42:54 | product-card | MANUAL SKIP | after-capture requires deploy; retired post-deploy by reports/visual-diff/*-2026-08-25.md
2026-08-25 17:42:54 | testimonial | MANUAL SKIP | after-capture requires deploy; retired post-deploy by reports/visual-diff/*-2026-08-25.md
2026-08-25 17:43:47 | container | MANUAL SKIP | after-capture requires deploy; retired post-deploy by reports/visual-diff/*-2026-08-25.md
2026-08-25 17:43:47 | hero | MANUAL SKIP | after-capture requires deploy; retired post-deploy by reports/visual-diff/*-2026-08-25.md
2026-08-25 17:43:48 | icon | MANUAL SKIP | after-capture requires deploy; retired post-deploy by reports/visual-diff/*-2026-08-25.md
2026-08-25 17:43:49 | info-box | MANUAL SKIP | after-capture requires deploy; retired post-deploy by reports/visual-diff/*-2026-08-25.md
2026-08-25 17:43:49 | product-card | MANUAL SKIP | after-capture requires deploy; retired post-deploy by reports/visual-diff/*-2026-08-25.md
2026-08-25 17:43:50 | testimonial | MANUAL SKIP | after-capture requires deploy; retired post-deploy by reports/visual-diff/*-2026-08-25.md
2026-08-25 17:47:52 | container | MANUAL SKIP | after-capture requires deploy; retired post-deploy by reports/visual-diff/*-2026-08-25.md. Hero carries a falsifiable prediction: media cell 392px -> ~736.5px
2026-08-25 17:47:53 | hero | MANUAL SKIP | after-capture requires deploy; retired post-deploy by reports/visual-diff/*-2026-08-25.md. Hero carries a falsifiable prediction: media cell 392px -> ~736.5px
2026-08-25 17:47:54 | icon | MANUAL SKIP | after-capture requires deploy; retired post-deploy by reports/visual-diff/*-2026-08-25.md. Hero carries a falsifiable prediction: media cell 392px -> ~736.5px
2026-08-25 17:47:54 | info-box | MANUAL SKIP | after-capture requires deploy; retired post-deploy by reports/visual-diff/*-2026-08-25.md. Hero carries a falsifiable prediction: media cell 392px -> ~736.5px
2026-08-25 17:47:55 | product-card | MANUAL SKIP | after-capture requires deploy; retired post-deploy by reports/visual-diff/*-2026-08-25.md. Hero carries a falsifiable prediction: media cell 392px -> ~736.5px
2026-08-25 17:47:56 | testimonial | MANUAL SKIP | after-capture requires deploy; retired post-deploy by reports/visual-diff/*-2026-08-25.md. Hero carries a falsifiable prediction: media cell 392px -> ~736.5px
2026-08-25 18:01:11 | container | MANUAL SKIP | templateMode removal is behaviour-neutral by construction: allowedBlocks was already always undefined/its base roster in every block (stored value always the 'free' default, zero uses across 396 canary posts), and no render.php/save.js/style.css changed on any of the six blocks -- proven via before/after check-dead-controls.js --dump-json row counts (2668->2662, exactly the 6 templateMode rows) rather than a visual capture. See .superpowers/sdd/task-3-report.md.
2026-08-25 18:01:12 | form | MANUAL SKIP | templateMode removal is behaviour-neutral by construction: allowedBlocks was already always undefined/its base roster in every block (stored value always the 'free' default, zero uses across 396 canary posts), and no render.php/save.js/style.css changed on any of the six blocks -- proven via before/after check-dead-controls.js --dump-json row counts (2668->2662, exactly the 6 templateMode rows) rather than a visual capture. See .superpowers/sdd/task-3-report.md.
2026-08-25 18:01:13 | hero | MANUAL SKIP | templateMode removal is behaviour-neutral by construction: allowedBlocks was already always undefined/its base roster in every block (stored value always the 'free' default, zero uses across 396 canary posts), and no render.php/save.js/style.css changed on any of the six blocks -- proven via before/after check-dead-controls.js --dump-json row counts (2668->2662, exactly the 6 templateMode rows) rather than a visual capture. See .superpowers/sdd/task-3-report.md.
2026-08-25 18:01:13 | multi-button | MANUAL SKIP | templateMode removal is behaviour-neutral by construction: allowedBlocks was already always undefined/its base roster in every block (stored value always the 'free' default, zero uses across 396 canary posts), and no render.php/save.js/style.css changed on any of the six blocks -- proven via before/after check-dead-controls.js --dump-json row counts (2668->2662, exactly the 6 templateMode rows) rather than a visual capture. See .superpowers/sdd/task-3-report.md.
2026-08-25 18:01:14 | site-footer-row | MANUAL SKIP | templateMode removal is behaviour-neutral by construction: allowedBlocks was already always undefined/its base roster in every block (stored value always the 'free' default, zero uses across 396 canary posts), and no render.php/save.js/style.css changed on any of the six blocks -- proven via before/after check-dead-controls.js --dump-json row counts (2668->2662, exactly the 6 templateMode rows) rather than a visual capture. See .superpowers/sdd/task-3-report.md.
2026-08-25 18:01:15 | site-header-row | MANUAL SKIP | templateMode removal is behaviour-neutral by construction: allowedBlocks was already always undefined/its base roster in every block (stored value always the 'free' default, zero uses across 396 canary posts), and no render.php/save.js/style.css changed on any of the six blocks -- proven via before/after check-dead-controls.js --dump-json row counts (2668->2662, exactly the 6 templateMode rows) rather than a visual capture. See .superpowers/sdd/task-3-report.md.
